Epoch,TrainLoss,ValidationLoss,TrainAccuracy,ValidationAccuracy
1,3.263272762298584,3.2278850078582764,0.0,0.015577197914917473
2,3.171130418777466,3.445509433746338,0.011117450988534394,0.0017339775141484908
3,3.3866446018218994,3.054666042327881,0.004681275806383172,0.0
4,3.428821563720703,3.210749626159668,0.004617864565607111,0.0019911060408508542
5,3.223555564880371,3.129019021987915,0.004840127802975057,0.0010092542293752885
6,3.3777847290039062,3.142719268798828,0.0024014262128849682,0.0
7,3.1214914321899414,3.3107492923736572,0.0,3.1408120255410757e-06
8,3.2506024837493896,3.3177223205566406,1.270431126307914e-07,0.010943091469940755
9,3.1539552211761475,3.3759589195251465,0.0,2.5516021470848978e-05
10,3.3090691566467285,3.445826530456543,0.00022621054472178205,0.0015854395278209513
11,3.452409267425537,3.068497896194458,0.0022742411500507706,0.0
12,3.51159405708313,3.2664473056793213,6.090854668727115e-07,0.0033515452266552354
13,3.219022035598755,3.3709847927093506,0.0031597375148712313,0.016013676211753945
14,3.400391101837158,3.3015310764312744,0.0,0.0006367172331506191
15,3.1934452056884766,3.241626262664795,0.0010111877708097838,4.321006049408455e-05
16,3.4538958072662354,3.413043975830078,0.00044284840527342677,0.014294509358110209
17,3.244882583618164,3.4287235736846924,0.0026114331329093105,0.0016010209387357268
18,3.4183480739593506,3.433854103088379,0.01389456096760129,0.0006870039317523174
19,3.235387086868286,3.394430160522461,0.006108232729952478,0.0054955322221451304
20,3.190753936767578,3.132690191268921,0.0010093651005180818,6.982554560122283e-05
21,3.407971143722534,3.3820552825927734,0.006310704184128556,4.166639757118234e-08
22,3.41768217086792,3.266505241394043,0.0007472390678149121,0.004464774031291213
23,3.3270015716552734,3.219265937805176,3.238346265709919e-05,0.000164882838149947
24,3.2997546195983887,3.2566232681274414,4.123956908099354e-05,8.774495681867618e-05
25,3.2305479049682617,3.4480795860290527,0.0025597078123728526,0.008342316736156468
26,3.439204216003418,3.1680283546447754,0.001233763295801824,0.0016349773588275763
27,3.400089740753174,3.3463447093963623,0.0009662472198220206,8.534938885088851e-05
28,3.439392566680908,3.1117687225341797,3.234199855638587e-06,0.002451712823647335
29,3.2558445930480957,3.398287534713745,6.634256114130435e-07,0.002730292016753898
30,3.417336940765381,3.4188151359558105,8.707461149796195e-07,0.0006366997826443514
31,3.2748587131500244,3.455533504486084,7.961107336956522e-06,0.008553221859431085
32,3.1605303287506104,3.379847526550293,0.01121765434658269,0.0001391075359249118
33,3.354426622390747,2.98065447807312,0.001589648871624723,0.0024814372269336684
